Date,Total_Rainfall,ANOM,Flood_Height_Max,Temperature,Dew Point,Humidity,Wind Speed,Pressure
1/9/2018,12.5,-0.98,0,81.500,76.833,86.292,5.833,29.708
1/10/2018,2,-0.98,0,81.417,76.417,85.458,5.875,29.691
1/11/2018,4,-0.98,0,81.708,76.500,84.417,7.333,29.678
1/12/2018,25.5,-0.98,0,81.042,76.750,87.458,8.042,29.663
1/13/2018,10,-0.98,0,79.375,75.417,88.542,3.708,29.673
1/14/2018,1,-0.98,0,80.458,77.250,90.375,5.583,29.655
1/15/2018,2.5,-0.98,0,78.083,74.917,91.125,2.667,29.670
1/16/2018,5.3,-0.98,0,79.542,75.500,88.167,1.750,29.635
1/17/2018,94,-0.98,0,79.292,75.917,90.083,2.083,29.624
1/18/2018,19.5,-0.98,0,78.542,76.417,93.917,2.875,29.636
1/19/2018,19.5,-0.98,0,80.292,76.917,90.000,2.375,29.638
1/20/2018,11,-0.98,0,78.583,75.000,89.792,2.500,29.658
1/21/2018,81.5,-0.98,0,79.667,76.667,90.917,2.667,29.636
1/22/2018,35,-0.98,0,80.167,76.583,89.167,3.542,29.626
1/23/2018,0,-0.98,0,82.042,77.250,85.500,4.167,29.614
1/24/2018,16,-0.98,0,81.417,77.250,87.750,2.917,29.593
1/25/2018,6.3,-0.98,0,80.333,76.250,88.042,2.792,29.604
1/26/2018,111.2,-0.98,0,81.125,77.167,88.208,3.833,29.613
1/27/2018,12.5,-0.98,0,80.708,75.083,84.167,2.458,29.626
1/28/2018,6.5,-0.98,0,80.500,76.167,87.167,3.042,29.646
1/29/2018,4,-0.98,0,80.250,76.500,88.792,1.667,29.673
1/30/2018,67,-0.98,0,80.000,76.417,89.125,2.792,29.688
1/31/2018,0.5,-0.98,0,79.042,75.417,89.167,2.167,29.705
2/1/2018,9.5,-0.78,0,80.000,75.917,87.708,5.750,29.700
2/2/2018,22,-0.78,0,83.083,76.333,80.083,9.792,29.708
2/3/2018,0,-0.78,0,81.042,76.583,86.500,10.333,29.721
2/4/2018,64,-0.78,0,80.542,76.000,86.958,11.625,29.731
2/5/2018,36,-0.78,0,78.833,76.333,92.917,9.958,29.741
2/6/2018,76,-0.78,0.4,79.167,73.917,85.542,12.542,29.729
2/7/2018,6,-0.78,0,76.750,73.167,89.500,6.125,29.753
2/8/2018,0,-0.78,0,77.792,72.583,84.083,3.917,29.755
2/9/2018,0,-0.78,0,79.000,71.417,76.875,4.667,29.739
2/10/2018,1,-0.78,0,78.958,72.958,83.333,3.792,29.763
2/11/2018,0,-0.78,0,78.708,72.875,83.167,3.792,29.773
2/12/2018,0,-0.78,0,79.333,72.875,80.958,4.583,29.803
2/13/2018,0,-0.78,0,78.625,74.167,86.708,1.708,29.813
2/14/2018,41.1,-0.78,0,77.917,75.250,92.458,1.292,29.801
2/15/2018,0,-0.78,0,78.750,75.583,90.833,1.833,29.790
2/16/2018,7,-0.78,0,79.375,75.917,89.833,2.875,29.756
2/17/2018,11.5,-0.78,0,79.792,75.833,88.458,2.458,29.715
2/18/2018,26.5,-0.78,0,81.417,77.083,87.125,3.000,29.698
2/19/2018,18.5,-0.78,0,81.292,77.250,87.750,3.417,29.694
2/20/2018,5.5,-0.78,0,80.208,77.167,90.792,2.750,29.670
2/21/2018,1.5,-0.78,0,81.667,77.667,87.917,3.333,29.658
2/22/2018,26,-0.78,0,82.250,76.583,83.958,3.792,29.646
2/23/2018,0.5,-0.78,0,82.333,75.750,81.500,6.083,29.683
2/24/2018,24,-0.78,0,81.750,77.250,86.708,9.792,29.720
2/25/2018,48.5,-0.78,0,80.708,76.833,88.667,8.667,29.706
2/26/2018,55,-0.78,0,79.708,76.167,89.542,2.542,29.685
2/27/2018,0.5,-0.78,0,81.042,77.833,90.125,1.958,29.670
2/28/2018,3.3,-0.78,0,81.292,78.083,90.167,2.792,29.683
3/1/2018,0.5,-0.8,0,80.750,76.917,88.542,2.417,29.674
3/2/2018,27,-0.8,0,80.625,77.833,91.250,3.417,29.675
3/3/2018,2.5,-0.8,0,80.625,77.917,91.375,2.458,29.668
3/4/2018,9,-0.8,0,81.042,77.167,88.333,3.292,29.665
3/5/2018,21,-0.8,0,81.750,77.167,86.500,4.000,29.669
3/6/2018,16,-0.8,0,83.417,78.083,84.417,4.750,29.679
3/7/2018,0,-0.8,0,82.500,77.333,84.833,9.042,29.663
3/8/2018,2,-0.8,0,81.625,78.250,89.583,5.083,29.674
3/9/2018,0,-0.8,0,82.458,77.583,85.458,10.083,29.685
3/10/2018,0,-0.8,0,82.208,76.583,83.917,7.542,29.690
3/11/2018,0,-0.8,0,82.125,76.917,84.917,8.917,29.694
3/12/2018,0,-0.8,0,81.833,76.750,85.542,8.042,29.688
3/13/2018,15,-0.8,0,81.417,77.167,87.583,6.042,29.690
3/14/2018,3.5,-0.8,0,81.750,77.917,88.542,2.000,29.709
3/15/2018,108.8,-0.8,0,81.083,78.000,90.417,2.000,29.713
3/16/2018,0,-0.8,0,78.417,75.333,91.167,2.208,29.760
3/17/2018,0,-0.8,0,80.542,76.083,86.917,4.750,29.716
3/18/2018,4.5,-0.8,0,81.792,77.750,88.000,2.875,29.709
3/19/2018,3.5,-0.8,0,82.000,78.833,89.833,3.708,29.689
3/20/2018,7.5,-0.8,0,81.833,77.750,87.833,3.375,29.690
3/21/2018,0,-0.8,0,79.458,76.250,90.792,3.500,29.679
3/22/2018,14.5,-0.8,0,81.208,76.250,85.583,3.958,29.656
3/23/2018,8,-0.8,0,81.417,76.917,86.375,5.500,29.670
3/24/2018,34.3,-0.8,0,80.625,76.667,88.458,5.375,29.695
3/25/2018,1,-0.8,0,80.583,76.750,88.708,2.708,29.741
3/26/2018,10.5,-0.8,0,78.708,76.000,91.875,1.417,29.758
3/27/2018,0.5,-0.8,0,80.542,75.833,86.833,2.875,29.710
3/28/2018,13.5,-0.8,0,81.000,76.500,86.917,2.250,29.713
3/29/2018,16,-0.8,0,81.000,75.417,84.250,2.875,29.710
3/30/2018,0,-0.8,0,80.583,75.250,84.667,2.583,29.710
3/31/2018,4,-0.8,0,79.625,74.917,86.583,1.417,29.688
4/1/2018,0,-0.51,0,80.583,74.667,83.042,1.375,29.683
4/2/2018,0,-0.51,0,80.333,74.917,84.583,1.792,29.696
4/3/2018,4.5,-0.51,0,81.917,76.500,84.083,3.625,29.703
4/4/2018,1,-0.51,0,82.875,76.083,80.375,3.417,29.689
4/5/2018,0,-0.51,0,83.167,77.667,83.750,5.792,29.648
4/6/2018,0,-0.51,0,83.750,76.542,79.708,6.000,29.658
4/7/2018,0,-0.51,0,83.083,76.917,81.958,5.583,29.696
4/8/2018,34.1,-0.51,0,83.792,76.667,79.625,5.708,29.679
4/9/2018,0,-0.51,0,84.167,77.417,80.958,4.042,29.688
4/10/2018,3,-0.51,0,84.292,78.917,84.250,3.917,29.679
4/11/2018,2,-0.51,0,84.292,78.500,83.208,4.083,29.673
4/12/2018,0,-0.51,0,84.625,77.500,79.333,4.250,29.644
4/13/2018,4.5,-0.51,0,83.625,76.250,79.625,5.792,29.658
4/14/2018,1,-0.51,0,82.250,78.083,87.333,4.000,29.634
4/15/2018,11,-0.51,0,82.833,79.083,88.250,3.500,29.625
4/16/2018,9.5,-0.51,0,81.333,77.750,89.083,3.417,29.668
4/17/2018,22,-0.51,0,81.208,78.500,91.125,3.042,29.699
4/18/2018,4.5,-0.51,0,80.167,77.667,92.208,1.792,29.714
4/19/2018,0.5,-0.51,0,81.708,77.333,87.208,2.208,29.680
4/20/2018,98,-0.51,0,81.833,77.667,87.542,3.000,29.680
4/21/2018,10,-0.51,0,80.792,77.333,89.583,2.583,29.676
4/22/2018,1,-0.51,0,80.792,77.500,89.875,1.750,29.673
4/23/2018,9,-0.51,0,81.958,79.083,91.208,2.042,29.640
4/24/2018,13,-0.51,0,82.375,78.083,87.083,3.333,29.661
4/25/2018,8.5,-0.51,0,81.292,77.083,87.792,3.167,29.688
4/26/2018,0.5,-0.51,0,82.417,76.667,83.542,2.542,29.710
4/27/2018,0,-0.51,0,83.750,78.333,83.917,5.625,29.698
4/28/2018,20.5,-0.51,0,83.083,78.750,87.083,2.792,29.701
4/29/2018,48,-0.51,0,83.250,77.500,83.917,2.750,29.721
4/30/2018,0.5,-0.51,0,83.292,76.417,80.792,2.875,29.720
5/1/2018,0,-0.2,0,84.000,78.583,83.792,2.875,29.713
5/2/2018,131,-0.2,0,81.292,77.750,89.125,3.458,29.724
5/3/2018,2.5,-0.2,0,80.417,76.583,88.417,2.250,29.731
5/4/2018,41,-0.2,0,80.458,76.167,87.333,3.208,29.735
5/5/2018,23.5,-0.2,0,83.292,78.500,85.792,2.083,29.764
5/6/2018,1,-0.2,0,83.583,78.083,84.333,2.458,29.755
5/7/2018,98.5,-0.2,0,83.750,78.667,85.042,2.583,29.720
5/8/2018,0,-0.2,0,78.708,76.250,92.625,1.333,29.719
5/9/2018,0,-0.2,0,82.542,76.917,83.792,2.583,29.731
5/10/2018,31,-0.2,0,84.292,79.083,84.375,3.958,29.718
5/11/2018,7,-0.2,0,81.833,77.333,87.042,2.125,29.695
5/12/2018,10.5,-0.2,0,82.250,77.333,85.833,2.542,29.693
5/13/2018,0,-0.2,0,83.000,77.000,83.083,1.750,29.694
5/14/2018,0,-0.2,0,83.750,78.583,84.958,2.833,29.670
5/15/2018,0,-0.2,0,84.167,80.042,87.083,1.875,29.631
5/16/2018,15.5,-0.2,0,81.875,78.167,88.917,2.417,29.630
5/17/2018,0,-0.2,0,82.417,78.583,88.250,2.000,29.626
5/18/2018,0.5,-0.2,0,81.667,78.083,89.208,1.958,29.625
5/19/2018,10.5,-0.2,0,83.208,79.167,87.583,2.250,29.601
5/20/2018,0,-0.2,0,82.917,78.917,87.833,2.958,29.620
5/21/2018,11.5,-0.2,0,78.958,76.750,93.083,1.167,29.665
5/22/2018,17,-0.2,0,82.167,78.417,88.875,3.667,29.670
5/23/2018,7,-0.2,0,83.792,78.000,83.417,4.542,29.641
5/24/2018,4.5,-0.2,0,85.167,78.000,79.458,3.167,29.625
5/25/2018,2,-0.2,0,82.167,78.667,89.292,3.167,29.639
5/26/2018,1.3,-0.2,0,84.167,78.000,82.208,3.875,29.638
5/27/2018,21,-0.2,0,84.875,78.583,81.833,2.208,29.646
5/28/2018,59.5,-0.2,0,81.333,78.833,92.083,2.625,29.675
5/29/2018,3.5,-0.2,0,81.875,77.667,87.667,3.000,29.684
5/30/2018,7.5,-0.2,0,82.000,78.417,89.042,1.917,29.669
5/31/2018,23.5,-0.2,0,80.375,77.167,90.333,4.500,29.681
6/1/2018,1,0.05,0,79.042,75.917,90.792,4.583,29.690
6/2/2018,1,0.05,0,78.792,75.833,91.500,3.208,29.703
6/3/2018,0,0.05,0,83.167,77.500,83.458,1.667,29.669
6/4/2018,0,0.05,0,83.833,76.042,79.042,2.042,29.665
6/5/2018,0,0.05,0,84.083,78.583,83.833,1.958,29.689
6/6/2018,0,0.05,0,83.583,79.167,86.958,1.333,29.704
6/7/2018,0,0.05,0,83.792,79.583,87.083,3.167,29.680
6/8/2018,0,0.05,0,83.458,79.875,88.375,3.375,29.668
6/9/2018,0,0.05,0,83.750,78.917,84.958,3.875,29.683
6/10/2018,0,0.05,0,83.333,78.583,85.542,3.083,29.735
6/11/2018,0,0.05,0,83.708,78.833,85.708,1.542,29.730
6/12/2018,0,0.05,0,84.167,77.167,80.542,2.083,29.723
6/13/2018,0,0.05,0,81.875,77.333,86.708,1.833,29.716
6/14/2018,0,0.05,0,84.667,78.500,82.375,2.417,29.671
6/15/2018,0.5,0.05,0,83.375,78.417,85.542,2.125,29.693
6/16/2018,0,0.05,0,82.625,77.667,85.250,2.125,29.683
6/17/2018,0,0.05,0,83.583,78.333,84.625,2.750,29.690
6/18/2018,0,0.05,0,84.083,78.583,83.958,3.333,29.674
6/19/2018,0,0.05,0,85.083,79.417,83.167,2.250,29.698
6/20/2018,3,0.05,0,83.375,78.917,86.375,1.875,29.733
6/21/2018,13,0.05,0,81.625,78.500,90.500,1.958,29.743
6/22/2018,0,0.05,0,81.500,76.833,86.542,2.292,29.704
6/23/2018,8,0.05,0,79.417,76.042,89.833,1.500,29.695
6/24/2018,45.6,0.05,0,80.292,77.167,90.375,2.000,29.703
6/25/2018,8.2,0.05,0,79.792,76.667,90.625,2.375,29.706
6/26/2018,8,0.05,0,79.458,76.667,91.417,2.333,29.714
6/27/2018,43.3,0.05,0,79.125,76.083,90.917,3.208,29.728
6/28/2018,0,0.05,0,80.208,75.750,87.042,2.083,29.708
6/29/2018,24,0.05,0,82.458,77.000,84.250,2.375,29.669
6/30/2018,30.5,0.05,0,79.500,76.417,90.750,2.500,29.684
7/1/2018,9.5,0.12,0,78.208,75.417,91.625,2.667,29.716
7/2/2018,13,0.12,0,80.917,76.250,86.417,3.125,29.706
7/3/2018,1.5,0.12,0,80.208,74.167,83.083,4.792,29.735
7/4/2018,23,0.12,0,80.792,75.833,85.750,3.250,29.703
7/5/2018,0,0.12,0,81.458,75.500,83.292,1.458,29.685
7/6/2018,8,0.12,0,82.375,77.333,84.875,2.708,29.650
7/7/2018,27,0.12,0,80.000,76.250,88.833,2.458,29.650
7/8/2018,0,0.12,0,82.958,78.583,86.750,2.375,29.621
7/9/2018,114,0.12,0,84.042,79.667,86.458,2.542,29.629
7/10/2018,19,0.12,0,80.500,77.333,90.542,1.458,29.653
7/11/2018,38,0.12,0,77.833,74.917,91.917,5.542,29.699
7/12/2018,7,0.12,0,79.917,76.167,89.250,2.375,29.679
7/13/2018,5.5,0.12,0,78.750,75.000,89.167,2.375,29.644
7/14/2018,8.5,0.12,0,81.958,77.250,86.417,1.708,29.634
7/15/2018,0,0.12,0,83.167,78.917,87.000,2.583,29.655
7/16/2018,0,0.12,0,83.500,78.667,85.458,2.458,29.631
7/17/2018,0,0.12,0,84.208,79.875,86.542,2.500,29.594
7/18/2018,0,0.12,0,85.042,80.542,86.125,3.125,29.614
7/19/2018,5.5,0.12,0,84.583,80.333,86.917,2.125,29.653
7/20/2018,7,0.12,0,84.542,79.292,84.292,2.375,29.663
7/21/2018,55.5,0.12,0,83.250,76.833,81.458,4.875,29.700
7/22/2018,0,0.12,0,84.417,76.000,75.875,5.083,29.701
7/23/2018,0,0.12,0,84.458,78.583,82.375,2.458,29.684
7/24/2018,0,0.12,0,84.208,78.750,84.125,1.458,29.685
7/25/2018,0,0.12,0,84.208,78.583,84.042,1.417,29.688
7/26/2018,0,0.12,0,83.625,77.833,83.208,2.500,29.705
7/27/2018,0,0.12,0,84.375,76.833,79.042,2.042,29.684
7/28/2018,51.1,0.12,0,83.958,78.417,83.875,1.625,29.685
7/29/2018,46.9,0.12,0,83.083,78.500,86.500,1.625,29.684
7/30/2018,0,0.12,0,83.792,79.250,86.625,1.625,29.680
7/31/2018,22,0.12,0,79.375,76.583,91.583,2.958,29.711
8/1/2018,0.5,0.09,0,79.333,75.083,88.167,5.792,29.736
8/2/2018,3.8,0.09,0,79.833,74.333,84.000,6.667,29.755
8/3/2018,0,0.09,0,82.083,75.708,81.917,5.375,29.704
8/4/2018,5,0.09,0,81.292,76.833,86.542,2.167,29.670
8/5/2018,0,0.09,0,81.750,77.833,88.167,2.750,29.661
8/6/2018,37.5,0.09,0,77.000,75.250,94.833,2.625,29.671
8/7/2018,0,0.09,0,80.208,75.583,86.875,3.000,29.640
8/8/2018,52.5,0.09,0,81.750,76.083,83.583,5.167,29.651
8/9/2018,0,0.09,0,81.792,75.333,81.875,3.667,29.704
8/10/2018,0,0.09,0,82.583,77.667,85.833,1.958,29.716
8/11/2018,0.5,0.09,0,83.000,79.105,88.526,1.526,29.690
8/12/2018,9.5,0.09,0,84.250,79.833,86.583,3.333,29.658
8/13/2018,11.5,0.09,0,84.208,80.833,89.417,2.625,29.683
8/14/2018,0,0.09,0,83.875,79.250,86.125,2.042,29.666
8/15/2018,0,0.09,0,84.125,79.333,85.875,2.083,29.675
8/16/2018,0,0.09,0,83.708,79.000,86.125,1.833,29.641
8/17/2018,0,0.09,0,84.458,78.750,83.292,2.833,29.608
8/18/2018,15,0.09,0,85.042,78.333,80.750,2.167,29.626
8/19/2018,31,0.09,0,84.833,78.583,81.875,1.958,29.661
8/20/2018,10,0.09,0,84.250,78.917,84.208,2.667,29.674
8/21/2018,24.5,0.09,0,83.958,77.083,80.708,3.042,29.658
8/22/2018,5,0.09,0,84.417,78.167,82.083,3.000,29.648
8/23/2018,38.5,0.09,0,80.750,75.917,86.125,3.458,29.710
8/24/2018,1.8,0.09,0,82.125,76.833,84.625,2.958,29.718
8/25/2018,0.5,0.09,0,83.263,76.895,82.211,1.684,29.684
8/26/2018,0,0.09,0,84.583,77.917,80.958,1.583,29.665
8/27/2018,0,0.09,0,85.706,78.294,78.824,2.294,29.695
8/28/2018,0,0.09,0,84.542,76.500,78.292,2.500,29.720
8/29/2018,0,0.09,0,83.375,78.083,84.333,2.292,29.721
8/30/2018,0,0.09,0,84.292,75.750,76.750,2.208,29.718
8/31/2018,0,0.09,0,84.125,78.250,83.125,3.250,29.719
9/1/2018,0,0.47,0,82.125,77.083,85.667,2.292,29.728
9/2/2018,2,0.47,0,81.042,74.917,83.125,5.958,29.724
9/3/2018,7.5,0.47,0,83.125,76.000,79.250,4.750,29.698
9/4/2018,3.5,0.47,0,80.625,75.917,86.667,2.625,29.736
9/5/2018,41,0.47,0,80.167,75.083,85.250,3.292,29.729
9/6/2018,0,0.47,0,82.391,75.609,80.739,4.870,29.683
9/7/2018,0,0.47,0,83.625,76.750,80.250,4.167,29.678
9/8/2018,41.5,0.47,0,81.708,77.917,89.000,2.958,29.690
9/9/2018,0,0.47,0,80.417,75.417,86.000,2.542,29.756
9/10/2018,7.3,0.47,0,79.833,76.333,89.458,2.292,29.773
9/11/2018,13.5,0.47,0,80.042,76.250,88.708,2.875,29.763
9/12/2018,14.5,0.47,0,80.083,74.917,85.458,4.500,29.724
9/13/2018,9.5,0.47,0,80.208,76.333,88.667,2.292,29.681
9/14/2018,1.5,0.47,0,81.708,77.167,86.500,2.000,29.670
9/15/2018,1,0.47,0,82.292,77.833,86.583,3.667,29.648
9/16/2018,0.5,0.47,0,83.125,78.417,85.958,1.625,29.634
9/17/2018,3.5,0.47,0,81.917,77.250,86.625,2.083,29.679
9/18/2018,5,0.47,0,83.458,77.917,84.125,3.792,29.696
9/19/2018,0.5,0.47,0,80.375,75.833,86.875,3.625,29.699
9/20/2018,0,0.47,0,80.375,77.000,89.917,2.250,29.696
9/21/2018,67.5,0.47,0,80.375,76.750,89.333,2.875,29.723
9/22/2018,8,0.47,0,78.792,76.750,93.750,1.250,29.780
9/23/2018,0,0.47,0,81.833,77.167,86.000,3.625,29.770
9/24/2018,2.5,0.47,0,82.333,76.667,83.792,2.417,29.730
9/25/2018,0,0.47,0,82.042,76.167,83.500,2.042,29.720
9/26/2018,0.5,0.47,0,82.292,77.000,84.833,2.792,29.711
9/27/2018,3,0.47,0,81.750,77.250,86.542,1.875,29.696
9/28/2018,0.5,0.47,0,82.000,76.583,84.458,1.375,29.688
9/29/2018,0,0.47,0,81.458,76.583,85.750,1.458,29.669
9/30/2018,27,0.47,0,82.458,76.500,82.708,2.375,29.673
10/1/2018,49.5,0.9,0,80.958,76.333,86.750,2.792,29.704
10/2/2018,11.5,0.9,0,83.250,78.000,84.708,2.292,29.689
10/3/2018,8,0.9,0,79.917,76.583,90.000,2.125,29.728
10/4/2018,13.5,0.9,0,83.458,78.250,84.833,2.958,29.699
10/5/2018,0,0.9,0,82.375,77.958,86.708,2.833,29.710
10/6/2018,0.5,0.9,0,82.583,76.958,83.792,3.250,29.710
10/7/2018,5.5,0.9,0,85.250,77.583,78.250,4.375,29.689
10/8/2018,0.5,0.9,0,84.750,77.333,78.917,4.125,29.666
10/9/2018,0,0.9,0,84.667,78.167,81.792,2.875,29.656
10/10/2018,6.5,0.9,0,84.125,78.417,83.333,3.375,29.671
10/11/2018,244.5,0.9,0,85.708,78.833,79.667,4.667,29.674
10/12/2018,1,0.9,0,84.750,78.000,80.333,2.958,29.703
10/13/2018,21,0.9,0,82.000,78.417,88.708,2.708,29.710
10/14/2018,48.5,0.9,0,78.583,75.250,90.250,5.625,29.764
10/15/2018,3.5,0.9,0,79.417,74.750,86.792,2.417,29.788
10/16/2018,0,0.9,0,81.042,76.333,86.083,1.583,29.755
10/17/2018,5,0.9,0,81.917,76.833,85.375,2.125,29.723
10/18/2018,3.8,0.9,0,78.333,75.667,92.125,3.417,29.728
10/19/2018,11.5,0.9,0,80.708,75.667,85.417,4.750,29.748
10/20/2018,6.5,0.9,0,79.708,74.958,86.375,2.167,29.790
10/21/2018,6,0.9,0,79.208,76.167,91.042,1.125,29.783
10/22/2018,8,0.9,0,80.542,76.000,86.750,4.417,29.750
10/23/2018,0.5,0.9,0,80.083,76.333,88.708,2.208,29.735
10/24/2018,0,0.9,0,81.167,76.583,86.625,2.250,29.771
10/25/2018,0,0.9,0,82.125,76.833,84.542,2.792,29.779
10/26/2018,4,0.9,0,80.958,76.667,87.125,1.667,29.759
10/27/2018,42,0.9,0,81.167,76.250,85.958,1.708,29.739
10/28/2018,0,0.9,0,80.667,77.583,90.583,1.042,29.705
10/29/2018,0,0.9,0,82.333,77.833,86.708,2.208,29.675
10/30/2018,0,0.9,0,80.833,75.833,85.875,2.000,29.668
10/31/2018,0,0.9,0,80.167,76.417,88.958,2.083,29.680
11/1/2018,0,0.9,0,82.542,77.583,85.542,2.708,29.678
11/2/2018,1.5,0.9,0,84.333,77.167,80.167,5.167,29.683
11/3/2018,4.5,0.9,0,85.042,76.500,76.833,6.500,29.694
11/4/2018,3,0.9,0,82.625,77.333,85.208,2.667,29.684
11/5/2018,48.5,0.9,0,82.458,77.167,84.708,2.875,29.653
11/6/2018,10,0.9,0,80.958,77.583,90.250,3.042,29.640
11/7/2018,15.5,0.9,0,80.250,77.500,91.458,2.250,29.680
11/8/2018,4.5,0.9,0,82.167,77.333,85.750,3.458,29.674
11/9/2018,60,0.9,0,83.792,78.417,84.292,2.708,29.638
11/10/2018,19,0.9,0,83.125,77.333,82.792,4.083,29.663
11/11/2018,3,0.9,0,81.333,78.167,90.458,1.667,29.698
11/12/2018,33,0.9,0,79.750,77.500,93.000,3.000,29.698
11/13/2018,0.5,0.9,0,81.375,77.333,88.000,1.833,29.651
11/14/2018,49,0.9,0,80.708,77.417,90.042,3.375,29.685
11/15/2018,4,0.9,0,79.500,76.833,91.875,2.458,29.726
11/16/2018,36.3,0.9,0,79.583,76.917,91.875,1.792,29.738
11/17/2018,6,0.9,0,79.875,76.167,89.000,1.833,29.756
11/18/2018,19,0.9,0,81.292,75.750,84.333,1.958,29.765
11/19/2018,0,0.9,0,82.435,76.826,83.565,2.417,29.758
11/20/2018,0,0.9,0,82.125,76.250,83.125,2.292,29.739
11/21/2018,0,0.9,0,81.958,76.667,84.792,2.458,29.710
11/22/2018,16,0.9,0,81.125,76.250,85.750,2.792,29.719
11/23/2018,0,0.9,0,82.958,77.667,84.542,4.208,29.730
11/24/2018,14,0.9,0,83.833,77.500,81.875,2.583,29.743
11/25/2018,1.5,0.9,0,80.667,76.750,88.625,1.833,29.758
11/26/2018,0,0.9,0,81.792,76.333,84.125,2.583,29.760
11/27/2018,0,0.9,0,83.833,78.417,83.792,3.500,29.754
11/28/2018,0,0.9,0,83.917,77.000,80.500,3.917,29.738
11/29/2018,4.5,0.9,0,85.125,77.500,77.917,5.208,29.739
11/30/2018,13,0.9,0,84.208,76.917,79.250,4.417,29.709
12/1/2018,26,0.89,0,82.292,77.417,85.500,3.167,29.695
12/2/2018,17.5,0.89,0,83.375,77.667,83.625,2.708,29.665
12/3/2018,0,0.89,0,83.958,77.500,81.708,2.542,29.675
12/4/2018,61,0.89,0,84.292,78.167,82.250,5.208,29.674
12/5/2018,9.5,0.89,0,82.500,77.500,85.208,2.875,29.655
12/6/2018,11.5,0.89,0,83.333,76.750,81.667,4.500,29.619
12/7/2018,18,0.89,0,82.042,78.333,88.958,1.958,29.644
12/8/2018,0,0.89,0,82.792,78.083,86.042,2.667,29.680
12/9/2018,21,0.89,0,82.917,78.750,87.542,2.958,29.675
12/10/2018,0,0.89,0,82.792,77.083,83.792,3.750,29.669
12/11/2018,4.5,0.89,0,83.083,77.583,84.042,4.500,29.681
12/12/2018,16,0.89,0,84.167,78.917,84.250,4.750,29.704
12/13/2018,0,0.89,0,84.208,77.083,79.792,6.167,29.709
12/14/2018,0,0.89,0,85.042,77.750,78.833,6.542,29.703
12/15/2018,3.5,0.89,0,84.125,78.083,82.292,4.083,29.710
12/16/2018,48.5,0.89,0,81.958,77.500,86.542,3.750,29.753
12/17/2018,1.5,0.89,0,81.958,75.500,82.125,2.792,29.776
12/18/2018,2.3,0.89,0,81.667,76.250,84.667,2.042,29.768
12/19/2018,3,0.89,0,81.417,76.500,85.750,2.583,29.761
12/20/2018,0,0.89,0,80.667,76.333,87.167,2.417,29.751
12/21/2018,0,0.89,0,80.292,75.833,87.042,2.208,29.708
12/22/2018,39.5,0.89,0,80.000,75.833,87.708,1.833,29.695
12/23/2018,1.3,0.89,0,80.042,76.750,89.917,2.250,29.678
12/24/2018,18.5,0.89,0,80.125,76.917,90.250,1.833,29.678
12/25/2018,0,0.89,0,82.083,77.417,86.625,2.292,29.676
12/26/2018,3.5,0.89,0,83.375,77.333,82.625,4.250,29.658
12/27/2018,1,0.89,0,80.417,75.333,85.458,5.167,29.664
12/28/2018,1,0.89,0,79.792,73.875,83.250,5.708,29.679
12/29/2018,23,0.89,0,80.167,75.417,86.750,2.500,29.686
12/30/2018,1.5,0.89,0,81.167,76.083,85.417,6.042,29.681
12/31/2018,0,0.89,0,83.750,76.167,79.167,4.833,29.680
1/1/2019,3.3,0.65,0,81.167,76.750,87.250,4.042,29.698
1/2/2019,1.5,0.65,0,81.833,75.917,83.625,3.708,29.733
1/3/2019,0,0.65,0,83.750,75.083,75.750,6.458,29.770
1/4/2019,1.5,0.65,0,83.167,77.500,83.375,4.958,29.794
1/5/2019,0,0.65,0,83.292,76.500,80.750,6.417,29.761
1/6/2019,0,0.65,0,84.833,74.042,71.000,8.375,29.744
1/7/2019,4.5,0.65,0,82.958,76.833,82.292,7.500,29.739
1/8/2019,1,0.65,0,83.217,75.739,78.739,8.208,29.719
1/9/2019,0,0.65,0,83.625,77.417,81.708,4.750,29.733
1/10/2019,0,0.65,0,82.625,73.292,73.917,5.833,29.721
1/11/2019,0,0.65,0,83.292,74.917,77.042,6.875,29.713
1/12/2019,13.5,0.65,0,82.500,77.167,84.292,5.792,29.713
1/13/2019,0.5,0.65,0,83.083,76.583,81.333,5.708,29.688
1/14/2019,75,0.65,0,82.667,76.500,82.625,3.375,29.665
1/15/2019,1.5,0.65,0,79.917,76.250,89.125,1.917,29.670
1/16/2019,152.5,0.65,0,81.375,76.583,85.667,6.167,29.691
1/17/2019,0,0.65,0,81.708,75.417,82.333,6.375,29.686
1/18/2019,0,0.65,0,81.792,75.917,83.167,10.583,29.683
1/19/2019,0,0.65,0,82.375,75.292,80.292,7.208,29.666
1/20/2019,0,0.65,0,81.583,76.417,85.042,8.083,29.693
1/21/2019,4.8,0.65,0,81.250,74.833,82.042,8.375,29.709
1/22/2019,37,0.65,0,78.792,74.958,89.208,2.958,29.731
1/23/2019,16,0.65,0,79.125,75.250,89.167,5.042,29.743
1/24/2019,5.5,0.65,0,79.250,76.083,90.625,4.750,29.749
1/25/2019,3.8,0.65,0,81.042,77.000,87.958,3.500,29.749
1/26/2019,179,0.65,0.8,77.333,76.167,96.625,1.542,29.765
1/27/2019,1,0.65,0,77.458,74.458,91.542,2.458,29.765
1/28/2019,1.5,0.65,0,80.583,74.375,82.125,6.083,29.743
